,name,position,annual_salary,season
2643,Chauncey Billups,PG,5909800.0,2006.0
2644,Robin Lopez,C,5904261.0,2014.0
2645,Andray Blatche,C,5904152.0,2011.0
2646,Ben Simmons,PG,5903160.0,2017.0
2647,Juwan Howard,PF,5900400.0,2006.0
2648,Michael Olowokandi,C,5900400.0,2006.0
2649,James Posey,SF,5900400.0,2006.0
2650,Calvin Booth,C,5900000.0,2005.0
2651,Joe Smith,PF,5899000.0,2005.0
2652,Clarence Weatherspoon,PF,5899000.0,2005.0
2653,Ruben Patterson,PF,5899000.0,2005.0
2654,Otto Porter Jr.,SF,5893981.0,2017.0
2655,Dennis Schroder,PG,5890000.0,2022.0
2656,Patty Mills,PG,5890000.0,2022.0
2657,Rudy Gay,SF,5890000.0,2022.0
2658,Cameron Johnson,SF,5887899.0,2023.0
2659,Kurt Thomas,PF,5885000.0,2005.0
2660,Jahidi White,C,5884000.0,2005.0
2661,Derek Fisher,PG,5883600.0,2007.0
2662,Marquis Daniels,SG,5883600.0,2007.0
2663,Etan Thomas,C,5883600.0,2007.0
2664,Antonio McDyess,PF,5883600.0,2007.0
2665,Hedo Turkoglu,SF,5883600.0,2007.0
2666,Shane Battier,SF,5883600.0,2008.0
2667,Cuttino Mobley,SG,5883000.0,2005.0
2668,Wesley Johnson,PF,5882260.0,2018.0
2669,Trevor Ariza,SF,5854000.0,2010.0
2670,Marcin Gortat,C,5854000.0,2010.0
2671,Rasheed Wallace,PF,5854000.0,2010.0
2672,Metta World Peace,SF,5854000.0,2010.0
2673,Ricky Rubio,PG,5853659.0,2023.0
2674,Jason Terry,SG,5850313.0,2015.0
2675,Jamaal Tinsley,PG,5850000.0,2007.0
2676,Brian Cardinal,PF,5850000.0,2008.0
2677,Marco Belinelli,SG,5846154.0,2020.0
2678,Kevin Knox II,SF,5845979.0,2022.0
2679,Kevin Knox II,SF,5845979.0,2023.0
2680,LaMarcus Aldridge,C,5844827.0,2010.0
2681,Howard Eisley,PG,5843000.0,2004.0
2682,Coby White,PG,5837760.0,2022.0
2683,Patrick Patterson,PF,5831326.0,2015.0
2684,LeBron James,SF,5828089.0,2007.0
2685,Mike James,PG,5826893.0,2008.0
2686,James Harden,SG,5820417.0,2013.0
2687,Jarrett Culver,SG,5813640.0,2020.0
2688,Onyeka Okongwu,PF,5813640.0,2021.0
2689,P.J. Washington,PF,5808435.0,2023.0
2690,Jonathan Isaac,PF,5806440.0,2020.0
2691,Jason Collins,C,5800000.0,2007.0
2692,Shareef Abdur-Rahim,PF,5800000.0,2008.0
2693,Stromile Swift,PF,5800000.0,2008.0
2694,Jerome James,C,5800000.0,2008.0
2695,Earl Watson,PG,5800000.0,2008.0
2696,Antonio Daniels,PG,5800000.0,2008.0
2697,Morris Peterson,SG,5800000.0,2010.0
2698,Francisco Garcia,SG,5800000.0,2010.0
2699,Jason Richardson,SG,5799625.0,2013.0
2700,Scot Pollard,C,5792000.0,2005.0
2701,Jason Kapono,SG,5784480.0,2009.0
2702,Anderson Varejao,C,5784480.0,2009.0
2703,Shaun Livingston,SG,5782450.0,2017.0
2704,Nikola Mirotic,PF,5782450.0,2017.0
2705,Josh McRoberts,PF,5782450.0,2017.0
2706,Drew Gooden,PF,5765000.0,2011.0
2707,Jermaine O'Neal,C,5765000.0,2011.0
2708,Al Harrington,PF,5765000.0,2011.0
2709,Wesley Matthews,SG,5765000.0,2011.0
2710,Joel Przybilla,C,5762575.0,2008.0
2711,Andrew Wiggins,SF,5758680.0,2016.0
2712,Speedy Claxton,PG,5757818.0,2009.0
2713,Brandon Ingram,SF,5757120.0,2019.0
2714,Dan Gadzuric,C,5751130.0,2008.0
2715,Steve Nash,PG,5750000.0,2004.0
2716,Steve Nash,PG,5750000.0,2005.0
2717,Nick Collison,PF,5750000.0,2008.0
2718,Kyle Lowry,PG,5750000.0,2011.0
2719,Kyle Lowry,PG,5750000.0,2012.0
2720,Kyle Lowry,PG,5750000.0,2013.0
2721,Kyle Korver,SG,5746479.0,2016.0
2722,Tony Battie,C,5746000.0,2007.0
2723,Tony Battie,C,5746000.0,2009.0
2724,Jonathan Kuminga,PF,5739860.0,2023.0
2725,Blake Griffin,PF,5731080.0,2012.0
2726,Pat Connaughton,SG,5728393.0,2023.0
2727,Alex Abrines,SG,5725000.0,2018.0
2728,Chuck Hayes,PF,5722500.0,2014.0
2729,Tyler Herro,PG,5722116.0,2023.0
2730,Steve Francis,PG,5720000.0,2004.0
2731,Justin Holiday,SF,5720000.0,2021.0
2732,Rodney Hood,SG,5718000.0,2020.0
2733,Vitaly Potapenko,C,5715000.0,2004.0
2734,Shawn Bradley,C,5714000.0,2005.0
2735,Brandan Wright,PF,5709880.0,2017.0
2736,Karl-Anthony Towns,C,5703600.0,2016.0
2737,Nazr Mohammed,C,5700000.0,2004.0
2738,P.J. Tucker,PF,5700000.0,2015.0
2739,Jonathon Simmons,SG,5700000.0,2020.0
2740,Jonathon Simmons,SG,5700000.0,2021.0
2741,Mo Bamba,C,5697600.0,2020.0
2742,Kristaps Porzingis,C,5697054.0,2018.0
2743,Kristaps Porzingis,C,5697054.0,2019.0
2744,Enes Freedom,C,5694674.0,2015.0
2745,Bradley Beal,SG,5694674.0,2016.0
2746,Dennis Smith Jr.,PG,5686677.0,2021.0
2747,Jamal Crawford,SG,5675000.0,2016.0
2748,Courtney Lee,SG,5675000.0,2016.0
2749,Bobby Jackson,PG,5670000.0,2008.0
2750,Jayson Tatum,SF,5645400.0,2018.0
2751,Jason Thompson,PF,5643750.0,2014.0
2752,Marvin Williams,PF,5636142.0,2009.0
2753,Avery Bradley,PG,5635000.0,2021.0
2754,Romeo Langford,SG,5634257.0,2023.0
2755,Donyell Marshall,PF,5633037.0,2007.0
2756,O.J. Mayo,SG,5632637.0,2012.0
2757,Jared Jeffries,PF,5632200.0,2008.0
2758,Vladimir Radmanovic,SF,5632200.0,2008.0
2759,Nazr Mohammed,C,5632200.0,2008.0
2760,Tim Thomas,PF,5632200.0,2008.0
2761,Mikki Moore,C,5632200.0,2009.0
2762,Tyler Johnson,SG,5628000.0,2017.0
2763,Wesley Johnson,PF,5628000.0,2017.0
2764,Jared Sullinger,C,5628000.0,2017.0
2765,Jared Sullinger,C,5628000.0,2018.0
2766,Jason Terry,SG,5625313.0,2014.0
2767,Martell Webster,SF,5613500.0,2016.0
2768,Stephen Jackson,SF,5610000.0,2006.0
2769,Kyrie Irving,PG,5607240.0,2014.0
2770,Anthony Davis,PF,5607240.0,2015.0
2771,Troy Hudson,PG,5603000.0,2007.0
2772,Jerome Williams,PF,5600000.0,2005.0
2773,Leandro Barbosa,SG,5600000.0,2008.0
2774,Nick Young,SG,5600000.0,2013.0
2775,Yao Ming,C,5594906.0,2006.0
2776,Morris Peterson,SG,5592240.0,2009.0
2777,James Posey,SF,5585000.0,2009.0
2778,DeSagana Diop,C,5585000.0,2009.0
2779,Chris Duhon,PG,5585000.0,2009.0
2780,Beno Udrih,PG,5585000.0,2009.0
2781,Coby White,PG,5572680.0,2021.0
2782,Killian Hayes,PG,5572680.0,2022.0
2783,Killian Hayes,PG,5572680.0,2023.0
2784,Donyell Marshall,PF,5566965.0,2008.0
2785,JR Smith,SG,5565000.0,2014.0
2786,Anthony Bennett,PF,5563920.0,2015.0
2787,Eric Williams,PF,5560000.0,2004.0
2788,Mikal Bridges,SF,5557725.0,2022.0
2789,Derrick Rose,PG,5546160.0,2011.0
2790,Shaun Livingston,SG,5543725.0,2016.0
2791,Nikola Mirotic,PF,5543725.0,2016.0
2792,Josh McRoberts,PF,5543725.0,2016.0
2793,Nenad Krstic,C,5543116.0,2011.0
2794,Nenad Krstic,C,5543116.0,2012.0
2795,John Wall,PG,5530080.0,2012.0
2796,Christian Laettner,PF,5526000.0,2004.0
2797,Marko Jaric,PG,5525000.0,2007.0
2798,Gerald Wallace,SF,5525000.0,2007.0
2799,Udonis Haslem,PF,5525000.0,2007.0
2800,Brandon Ingram,SF,5519400.0,2018.0
2801,Wilson Chandler,PF,5516664.0,2012.0
2802,Mark Blount,C,5515875.0,2006.0
2803,Patrick Beverley,PG,5513514.0,2018.0
2804,Andrew Wiggins,SF,5510640.0,2015.0
2805,Dyson Daniels,SG,5508600.0,2023.0
2806,Tony Allen,SG,5505618.0,2017.0
2807,Raymond Felton,SG,5501196.0,2010.0
2808,Alvin Williams,PG,5500000.0,2004.0
2809,Ben Wallace,PF,5500000.0,2004.0
2810,Corliss Williamson,PF,5500000.0,2005.0
2811,Aaron McKie,SG,5500000.0,2005.0
2812,Nazr Mohammed,C,5500000.0,2006.0
2813,Jason Collins,C,5500000.0,2006.0
2814,Jeff Foster,PF,5500000.0,2007.0
2815,Jeff Foster,PF,5500000.0,2008.0
2816,Jeff Foster,PF,5500000.0,2009.0
2817,Brendan Haywood,C,5500000.0,2009.0
2818,Francisco Garcia,SG,5500000.0,2011.0
2819,Mirza Teletovic,PF,5500000.0,2016.0
2820,P.J. Tucker,PF,5500000.0,2016.0
2821,Luis Scola,PF,5500000.0,2017.0
2822,Luis Scola,PF,5500000.0,2018.0
2823,Thabo Sefolosha,PF,5500000.0,2018.0
2824,Trey Lyles,PF,5500000.0,2020.0
2825,Trey Lyles,PF,5500000.0,2021.0
2826,Shai Gilgeous-Alexander,PG,5495532.0,2022.0
2827,Chuck Hayes,PF,5486250.0,2012.0
2828,Chuck Hayes,PF,5486250.0,2013.0
2829,Eric Snow,PG,5484375.0,2006.0
2830,Greg Monroe,C,5479934.0,2015.0
2831,Sasha Vujacic,SG,5475113.0,2011.0
2832,Sasha Vujacic,SG,5475113.0,2012.0
2833,Sasha Vujacic,SG,5475113.0,2013.0
2834,De'Aaron Fox,PG,5470920.0,2019.0
2835,Jonathan Kuminga,PF,5466360.0,2022.0
2836,Brandan Wright,PF,5464000.0,2016.0
2837,JaVale McGee,C,5461219.0,2023.0
2838,Ben McLemore,SG,5460000.0,2019.0
2839,Alex Abrines,SG,5455236.0,2019.0
2840,Alex Abrines,SG,5455236.0,2020.0
2841,Alex Abrines,SG,5455236.0,2021.0
2842,Aron Baynes,C,5453280.0,2020.0
2843,Patrick Patterson,PF,5451600.0,2019.0
2844,Matt Carroll,SG,5450000.0,2008.0
2845,Courtney Lee,SG,5450000.0,2015.0
2846,Jamal Crawford,SG,5450000.0,2015.0
2847,Lou Williams,SG,5450000.0,2015.0
2848,Jason Smith,PF,5450000.0,2018.0
2849,Jason Smith,PF,5450000.0,2019.0
2850,Jason Smith,PF,5450000.0,2020.0
2851,Jason Smith,PF,5450000.0,2021.0
2852,Wendell Carter Jr.,C,5448840.0,2021.0
2853,Ruben Patterson,PF,5447000.0,2004.0
2854,Calvin Booth,C,5446000.0,2004.0
2855,Joe Smith,PF,5445000.0,2004.0
2856,Avery Johnson,PG,5445000.0,2004.0
2857,Clarence Weatherspoon,PF,5445000.0,2004.0
2858,Al Horford,C,5444857.0,2011.0
2859,Nick Young,SG,5443918.0,2017.0
2860,Danny Fortson,C,5428000.0,2004.0
2861,Emeka Okafor,C,5427307.0,2008.0
2862,Miles Bridges,SF,5421493.0,2022.0
2863,Darius Miles,SF,5419000.0,2005.0
2864,Zach Collins,PF,5406255.0,2021.0
2865,Jerome Williams,PF,5400000.0,2004.0
2866,Brent Barry,SG,5400000.0,2004.0
2867,Jamaal Tinsley,PG,5400000.0,2006.0
2868,Shareef Abdur-Rahim,PF,5400000.0,2007.0
2869,Stromile Swift,PF,5400000.0,2007.0
2870,Brian Cardinal,PF,5400000.0,2007.0
2871,Brian Skinner,PF,5400000.0,2007.0
2872,Earl Watson,PG,5400000.0,2007.0
2873,Antonio Daniels,PG,5400000.0,2007.0
2874,Jerome James,C,5400000.0,2007.0
2875,Mike Miller,SG,5400000.0,2012.0
2876,Jarrett Jack,SG,5400000.0,2013.0
2877,Jason Richardson,SG,5395000.0,2012.0
2878,Jahidi White,C,5394000.0,2004.0
2879,Kurt Thomas,PF,5394000.0,2004.0
2880,Derek Fisher,PG,5393300.0,2006.0
2881,Marquis Daniels,SG,5393300.0,2006.0
2882,Etan Thomas,C,5393300.0,2006.0
2883,Antonio McDyess,PF,5393300.0,2006.0
2884,Hedo Turkoglu,SF,5393300.0,2006.0
2885,Shane Battier,SF,5393300.0,2007.0
2886,Cuttino Mobley,SG,5393000.0,2004.0
2887,JJ Hickson,C,5381750.0,2015.0
2888,Martell Webster,SF,5381750.0,2015.0
2889,Deron Williams,PG,5378974.0,2016.0
2890,Kyrie Irving,PG,5375760.0,2013.0
2891,Anthony Davis,PF,5375760.0,2014.0
2892,Chris Andersen,PF,5375000.0,2015.0
2893,Marcus Morris Sr.,SF,5375000.0,2019.0
2894,Jabari Parker,PF,5374320.0,2017.0
2895,Greg Oden,C,5361240.0,2010.0
2896,Kwame Brown,C,5361000.0,2005.0
2897,Blake Griffin,PF,5357280.0,2011.0
2898,Trae Young,PG,5356440.0,2019.0
2899,Mikki Moore,C,5356000.0,2008.0
2900,Anderson Varejao,C,5356000.0,2008.0
2901,Jason Kapono,SG,5356000.0,2008.0
2902,Bo Outlaw,PF,5355000.0,2005.0
2903,Jaxson Hayes,C,5348280.0,2022.0
2904,Obi Toppin,PF,5348280.0,2023.0
2905,Kris Dunn,SG,5348007.0,2020.0
2906,Malik Monk,SG,5345687.0,2021.0
2907,DeMarcus Cousins,C,5337000.0,2019.0
2908,Dwight Howard,C,5337000.0,2019.0
2909,Pat Connaughton,SG,5333334.0,2022.0
2910,D'Angelo Russell,PG,5332800.0,2017.0
2911,Anthony Bennett,PF,5324280.0,2014.0
2912,Cody Zeller,C,5318313.0,2017.0
2913,Scot Pollard,C,5310000.0,2004.0
2914,Coby White,PG,5307120.0,2020.0
2915,Killian Hayes,PG,5307120.0,2021.0
2916,Spencer Hawes,PF,5305000.0,2015.0
2917,Shaun Livingston,SG,5305000.0,2015.0
2918,Nikola Mirotic,PF,5305000.0,2015.0
2919,Paul Pierce,SF,5305000.0,2015.0
2920,Josh McRoberts,PF,5305000.0,2015.0
2921,Lauri Markkanen,PF,5300400.0,2020.0
2922,Robert Horry,PF,5300000.0,2004.0
2923,Desmond Mason,SF,5300000.0,2009.0
2924,Mickael Pietrus,SF,5300000.0,2009.0
2925,Mickael Pietrus,SF,5300000.0,2010.0
2926,Mickael Pietrus,SF,5300000.0,2011.0
2927,P.J. Tucker,PF,5300000.0,2017.0
2928,Evan Turner,SG,5293080.0,2012.0
2929,Evan Turner,SG,5293080.0,2013.0
2930,Keith Bogans,SG,5285817.0,2015.0
2931,Alexis Ajinca,C,5285394.0,2019.0
2932,Alexis Ajinca,C,5285394.0,2020.0
2933,Alexis Ajinca,C,5285394.0,2021.0
2934,Brandon Ingram,SF,5281680.0,2017.0
2935,Marko Jaric,PG,5280528.0,2006.0
2936,Luke Kennard,SG,5273826.0,2021.0
2937,Luke Walton,SF,5260000.0,2011.0
2938,Michael Porter Jr.,SF,5258735.0,2022.0
2939,Franz Wagner,SF,5258280.0,2023.0
2940,Adam Morrison,SF,5257229.0,2010.0
2941,Martell Webster,SF,5256000.0,2012.0
2942,Troy Hudson,PG,5253000.0,2006.0
2943,Dan Gadzuric,C,5252065.0,2007.0
2944,Tyreke Evans,SG,5251825.0,2012.0
2945,Tyreke Evans,SG,5250825.0,2013.0
2946,Bobby Jackson,PG,5250000.0,2007.0
2947,Raja Bell,SG,5250000.0,2010.0
2948,Jason Thompson,PF,5250000.0,2013.0
2949,Tim Duncan,C,5250000.0,2016.0
2950,Thabo Sefolosha,PF,5250000.0,2019.0
2951,Kendrick Nunn,SG,5250000.0,2023.0
2952,Zaza Pachulia,C,5248750.0,2013.0
2953,Kyle Korver,SG,5239437.0,2017.0
2954,Darren Collison,PG,5229454.0,2017.0
2955,Jamal Crawford,SG,5225000.0,2013.0
2956,Jamal Crawford,SG,5225000.0,2014.0
2957,Lou Williams,SG,5225000.0,2014.0
2958,Courtney Lee,SG,5225000.0,2014.0
2959,Antonio McDyess,PF,5220000.0,2012.0
2960,Antonio McDyess,PF,5220000.0,2013.0
2961,Nick Young,SG,5219169.0,2016.0
2962,Darko Milicic,C,5218622.0,2007.0
2963,Nazr Mohammed,C,5215000.0,2007.0
2964,Joel Przybilla,C,5215000.0,2007.0
2965,Mike James,PG,5215000.0,2007.0
2966,Jared Jeffries,PF,5215000.0,2007.0
2967,Tim Thomas,PF,5215000.0,2007.0
2968,Vladimir Radmanovic,SF,5215000.0,2007.0
2969,Speedy Claxton,PG,5209454.0,2010.0
2970,Speedy Claxton,PG,5209454.0,2011.0
2971,Speedy Claxton,PG,5209454.0,2012.0
2972,Speedy Claxton,PG,5209454.0,2013.0
2973,Joe Smith,PF,5205000.0,2008.0
2974,Wendell Carter Jr.,C,5201400.0,2020.0
2975,Tony Battie,C,5200000.0,2006.0
2976,Tony Battie,C,5200000.0,2008.0
2977,Channing Frye,PF,5200000.0,2011.0
2978,Zaza Pachulia,C,5200000.0,2014.0
2979,Zaza Pachulia,C,5200000.0,2015.0
2980,Zaza Pachulia,C,5200000.0,2016.0
2981,Langston Galloway,SG,5200000.0,2017.0
2982,Ben McLemore,SG,5200000.0,2018.0
2983,Hamidou Diallo,SG,5200000.0,2022.0
2984,Hamidou Diallo,SG,5200000.0,2023.0
2985,Donovan Mitchell,SG,5195501.0,2021.0
2986,Shawn Bradley,C,5194000.0,2004.0
2987,Aron Baynes,C,5193600.0,2019.0
2988,Victor Oladipo,SG,5192520.0,2016.0
2989,Rodney McGruder,SG,5192307.0,2021.0
2990,Patrick Patterson,PF,5192000.0,2018.0
2991,Nick Young,SG,5192000.0,2018.0
2992,Derrick Rose,PG,5184480.0,2010.0
2993,Kevon Looney,PF,5178572.0,2022.0
2994,Andrea Bargnani,C,5176440.0,2009.0
2995,Lou Williams,SG,5176000.0,2012.0
2996,Baron Davis,PG,5173000.0,2004.0
2997,Troy Brown Jr.,SF,5170564.0,2022.0
2998,Jaylen Brown,SG,5169960.0,2019.0
2999,Kyle Korver,SG,5163636.0,2010.0
3000,Nenad Krstic,C,5160832.0,2010.0
3001,Tony Allen,SG,5158539.0,2016.0
3002,Cory Joseph,PG,5155500.0,2023.0
3003,Jabari Parker,PF,5152440.0,2016.0
3004,Martell Webster,SF,5150000.0,2013.0
3005,JJ Hickson,C,5150000.0,2014.0
3006,Martell Webster,SF,5150000.0,2014.0
3007,John Wall,PG,5144280.0,2011.0
3008,Kyrie Irving,PG,5144280.0,2012.0
3009,Anthony Davis,PF,5144280.0,2013.0
3010,Tristan Thompson,C,5138430.0,2015.0
3011,Dion Waiters,SG,5138430.0,2016.0
3012,Kenyon Martin,PF,5128000.0,2004.0
3013,Hasheem Thabeet,C,5127720.0,2012.0
3014,Torrey Craig,SF,5121951.0,2023.0
3015,Brent Barry,SG,5117880.0,2007.0
3016,Bam Adebayo,C,5115492.0,2021.0
3017,Jaxson Hayes,C,5105160.0,2021.0
3018,Obi Toppin,PF,5105160.0,2022.0
3019,Brad Miller,C,5104000.0,2013.0
3020,D'Angelo Russell,PG,5103120.0,2016.0
3021,Brandon Roy,SG,5100000.0,2013.0
3022,Josh Jackson,SG,5090040.0,2018.0
3023,Russell Westbrook,PG,5082416.0,2012.0
3024,Reggie Evans,C,5080000.0,2011.0
3025,David Wesley,SG,5075000.0,2006.0
3026,Deron Williams,PG,5069449.0,2009.0
3027,Jeremy Sochan,PF,5063520.0,2023.0
3028,Brevin Knight,PG,5062000.0,2004.0
3029,Keith Bogans,SG,5058198.0,2014.0
3030,Matt Carroll,SG,5050000.0,2009.0
3031,Derek Fisher,PG,5048000.0,2010.0
3032,Patrick Beverley,PG,5027028.0,2019.0
3033,David Nwaba,SF,5022000.0,2023.0
3034,Matt Harpring,SF,5020000.0,2006.0
3035,Derrick Williams,PF,5016960.0,2014.0
3036,Michael Kidd-Gilchrist,PF,5016960.0,2015.0
3037,Chris Kaman,C,5016000.0,2016.0
3038,Darren Collison,PG,5013559.0,2016.0
3039,Greg Oden,C,5011680.0,2009.0
3040,Nickeil Alexander-Walker,SG,5009633.0,2023.0
3041,Franz Wagner,SF,5007840.0,2022.0
3042,Richaun Holmes,PF,5005350.0,2021.0
3043,Enes Freedom,C,5005350.0,2021.0
3044,Mike Scott,PF,5005350.0,2021.0
3045,Ed Davis,C,5005350.0,2021.0
3046,Josh Jackson,SG,5005350.0,2022.0
3047,Kris Dunn,SG,5005350.0,2022.0
3048,Devean George,SF,5000600.0,2006.0
3049,Aaron McKie,SG,5000000.0,2004.0
3050,Corliss Williamson,PF,5000000.0,2004.0
3051,Earl Watson,PG,5000000.0,2006.0
3052,Stromile Swift,PF,5000000.0,2006.0
3053,Udonis Haslem,PF,5000000.0,2006.0
3054,Jerome James,C,5000000.0,2006.0
3055,Shareef Abdur-Rahim,PF,5000000.0,2006.0
3056,Gerald Wallace,SF,5000000.0,2006.0
3057,Antonio Daniels,PG,5000000.0,2006.0
3058,Jeff Foster,PF,5000000.0,2006.0
3059,Desmond Mason,SF,5000000.0,2008.0
3060,Morris Peterson,SG,5000000.0,2008.0
3061,Brendan Haywood,C,5000000.0,2008.0
3062,Raja Bell,SG,5000000.0,2009.0
3063,Jason Maxiell,PF,5000000.0,2010.0
3064,Nate Robinson,PG,5000000.0,2010.0
3065,Sasha Vujacic,SG,5000000.0,2010.0
3066,Jarrett Jack,SG,5000000.0,2010.0
3067,Amir Johnson,PF,5000000.0,2011.0
3068,Mike Miller,SG,5000000.0,2011.0
3069,Jason Maxiell,PF,5000000.0,2011.0
3070,Kyle Korver,SG,5000000.0,2011.0
3071,Lou Williams,SG,5000000.0,2011.0
3072,Jason Maxiell,PF,5000000.0,2012.0
3073,Kyle Korver,SG,5000000.0,2012.0
3074,Richard Hamilton,SG,5000000.0,2012.0
3075,Jamal Crawford,SG,5000000.0,2012.0
3076,Luc Mbah a Moute,PF,5000000.0,2012.0
3077,Jarrett Jack,SG,5000000.0,2012.0
3078,Jason Maxiell,PF,5000000.0,2013.0
3079,Andre Miller,PG,5000000.0,2013.0
3080,Jason Terry,SG,5000000.0,2013.0
3081,Richard Hamilton,SG,5000000.0,2013.0
3082,Ramon Sessions,SG,5000000.0,2013.0
3083,Kyle Korver,SG,5000000.0,2013.0
3084,Courtney Lee,SG,5000000.0,2013.0
3085,Lou Williams,SG,5000000.0,2013.0
3086,Ramon Sessions,SG,5000000.0,2014.0
3087,Corey Brewer,PF,5000000.0,2014.0
3088,Brandan Wright,PF,5000000.0,2014.0
3089,Andre Miller,PG,5000000.0,2014.0
3090,Chase Budinger,SF,5000000.0,2014.0
3091,Chase Budinger,SF,5000000.0,2015.0
3092,Brandan Wright,PF,5000000.0,2015.0
3093,Trevor Booker,PF,5000000.0,2015.0
3094,Marcus Morris Sr.,SF,5000000.0,2016.0
3095,JR Smith,SG,5000000.0,2016.0
3096,Chris Andersen,PF,5000000.0,2016.0
3097,C.J. Watson,PG,5000000.0,2016.0
3098,Jonas Jerebko,PF,5000000.0,2016.0
3099,Brandon Jennings,SG,5000000.0,2017.0
3100,Roy Hibbert,C,5000000.0,2017.0
3101,C.J. Watson,PG,5000000.0,2017.0
3102,Jonas Jerebko,PF,5000000.0,2017.0
3103,Jason Smith,PF,5000000.0,2017.0
3104,Marcus Morris Sr.,SF,5000000.0,2018.0
3105,Dirk Nowitzki,PF,5000000.0,2018.0
3106,Mike Muscala,C,5000000.0,2018.0
3107,C.J. Watson,PG,5000000.0,2018.0
3108,Tony Parker,SG,5000000.0,2019.0
3109,Alan Williams,C,5000000.0,2019.0
3110,Mike Muscala,C,5000000.0,2019.0
3111,Dirk Nowitzki,PF,5000000.0,2019.0
3112,Daniel Theis,C,5000000.0,2020.0
3113,Dirk Nowitzki,PF,5000000.0,2020.0
3114,Daniel Theis,C,5000000.0,2021.0
3115,Nerlens Noel,C,5000000.0,2021.0
3116,Dirk Nowitzki,PF,5000000.0,2021.0
3117,Kendrick Nunn,SG,5000000.0,2022.0
3118,Robin Lopez,C,5000000.0,2022.0
3119,Lou Williams,SG,5000000.0,2022.0
3120,JaVale McGee,C,5000000.0,2022.0
3121,Dante Exum,SG,5000000.0,2022.0
3122,Dante Exum,SG,5000000.0,2023.0
3123,Furkan Korkmaz,SG,5000000.0,2023.0
3124,Lou Williams,SG,5000000.0,2023.0
3125,Kyle Singler,PF,4996000.0,2019.0
3126,Kyle Singler,PF,4996000.0,2020.0
3127,Kyle Singler,PF,4996000.0,2021.0
3128,Linas Kleiza,SF,4995000.0,2011.0
3129,Nick Young,SG,4994420.0,2015.0
3130,Dante Exum,SG,4992385.0,2018.0
3131,Collin Sexton,PG,4991880.0,2021.0
3132,Andrew Bogut,C,4991520.0,2008.0
3133,JR Smith,SG,4985001.0,2009.0
3134,Blake Griffin,PF,4983480.0,2010.0
3135,Victor Oladipo,SG,4978200.0,2015.0
3136,Lou Williams,SG,4972500.0,2010.0
3137,Jonathan Isaac,PF,4969080.0,2018.0
3138,Jonathan Isaac,PF,4969080.0,2019.0
3139,Michael Beasley,PF,4962240.0,2011.0
3140,Alexis Ajinca,C,4961798.0,2018.0
3141,Reggie Evans,C,4960000.0,2010.0
3142,Kyle Korver,SG,4956818.0,2009.0
3143,Jaylen Brown,SG,4956480.0,2018.0
3144,Eduardo Najera,PF,4952380.0,2008.0
3145,Brian Cardinal,PF,4950000.0,2006.0
3146,Brian Skinner,PF,4950000.0,2006.0
3147,Timofey Mozgov,C,4950000.0,2016.0
3148,Pat Connaughton,SG,4938272.0,2021.0
3149,Jabari Parker,PF,4930560.0,2015.0
3150,DeMarcus Cousins,C,4916974.0,2014.0
3151,Rui Hachimura,PF,4916160.0,2022.0
3152,Deni Avdija,SF,4916160.0,2023.0
3153,Marcus Fizer,PF,4915000.0,2005.0
3154,Mike Conley,PG,4913077.0,2011.0
3155,Garrett Temple,SF,4910000.0,2022.0
3156,Cory Joseph,PG,4910000.0,2022.0
3157,Taj Gibson,C,4910000.0,2022.0
3158,Garrett Temple,SF,4910000.0,2023.0
3159,Shane Battier,SF,4903000.0,2006.0
3160,Rafer Alston,PG,4900000.0,2009.0
3161,Robin Lopez,C,4899293.0,2013.0
3162,Ben Gordon,SG,4881669.0,2008.0
3163,Torrey Craig,SF,4878049.0,2022.0
3164,Lamond Murray,SF,4875000.0,2005.0
3165,Eric Snow,PG,4875000.0,2005.0
3166,Marc Jackson,PF,4875000.0,2007.0
3167,Luis Scola,PF,4868499.0,2015.0
3168,Mo Bamba,C,4865040.0,2019.0
3169,Jaxson Hayes,C,4862040.0,2020.0
3170,Obi Toppin,PF,4862040.0,2021.0
3171,Buddy Hield,SG,4861208.0,2020.0
3172,Antonio McDyess,PF,4860000.0,2011.0
3173,Frank Ntilikina,PG,4855800.0,2020.0
3174,Marcus Banks,PG,4847586.0,2011.0
3175,Marcus Banks,PG,4847586.0,2012.0
3176,Marcus Banks,PG,4847586.0,2013.0
3177,Luke Walton,SF,4840000.0,2010.0
3178,Andrea Bargnani,C,4838880.0,2008.0
3179,Kyle Singler,PF,4837500.0,2017.0
3180,Mike Dunleavy,SG,4837500.0,2017.0
3181,Mike Dunleavy,SG,4837500.0,2018.0
3182,Nikola Pekovic,C,4837200.0,2013.0
3183,Davion Mitchell,PG,4833600.0,2023.0
3184,Tony Allen,SG,4831461.0,2015.0
3185,Joel Embiid,C,4826160.0,2017.0
3186,Alex Len,C,4823621.0,2017.0
3187,Derrick Rose,PG,4822800.0,2009.0
3188,Darius Songaila,PF,4818000.0,2011.0
3189,Darius Songaila,PF,4818000.0,2012.0
3190,Darius Songaila,PF,4818000.0,2013.0
3191,Johnny Davis,SG,4810320.0,2023.0
3192,Michael Kidd-Gilchrist,PF,4809840.0,2013.0
3193,Derrick Williams,PF,4809840.0,2013.0
3194,Michael Kidd-Gilchrist,PF,4809840.0,2014.0
