,PLAYER_NAME,PLAYER_ID,TEAM_NAME,TEAM_ABBREVIATION,GAME_DATE,MATCHUP,METRIC
184,James Harden,201935,Houston Rockets,HOU,2015-12-25T00:00:00,HOU vs. SAS,2.0449473684210524
185,James Harden,201935,Houston Rockets,HOU,2015-12-26T00:00:00,HOU @ NOP,2.661958702064897
186,James Harden,201935,Houston Rockets,HOU,2015-12-29T00:00:00,HOU vs. ATL,2.51458064516129
187,James Harden,201935,Houston Rockets,HOU,2015-12-31T00:00:00,HOU vs. GSW,2.7638190845240977
188,James Harden,201935,Houston Rockets,HOU,2016-01-02T00:00:00,HOU @ SAS,2.4600722970752544
189,James Harden,201935,Houston Rockets,HOU,2016-01-04T00:00:00,HOU @ UTA,2.150787771062922
190,James Harden,201935,Houston Rockets,HOU,2016-01-07T00:00:00,HOU vs. UTA,2.2750481121477066
191,James Harden,201935,Houston Rockets,HOU,2016-01-10T00:00:00,HOU vs. IND,1.9828544130315606
192,James Harden,201935,Houston Rockets,HOU,2016-01-12T00:00:00,HOU @ MEM,2.3170732538330494
193,James Harden,201935,Houston Rockets,HOU,2016-01-13T00:00:00,HOU vs. MIN,2.162722891566265
194,James Harden,201935,Houston Rockets,HOU,2016-01-15T00:00:00,HOU vs. CLE,1.4091959032468948
195,James Harden,201935,Houston Rockets,HOU,2016-01-17T00:00:00,HOU @ LAL,3.0333119266055046
196,James Harden,201935,Houston Rockets,HOU,2016-01-18T00:00:00,HOU @ LAC,1.7640966542750929
197,James Harden,201935,Houston Rockets,HOU,2016-01-20T00:00:00,HOU vs. DET,3.1139465581803893
198,James Harden,201935,Houston Rockets,HOU,2016-01-22T00:00:00,HOU vs. MIL,3.155718475073314
199,James Harden,201935,Houston Rockets,HOU,2016-01-24T00:00:00,HOU vs. DAL,2.8946074766355143
200,James Harden,201935,Houston Rockets,HOU,2016-01-25T00:00:00,HOU @ NOP,3.218393363010926
201,James Harden,201935,Houston Rockets,HOU,2016-01-27T00:00:00,HOU @ SAS,2.412605143995653
202,James Harden,201935,Houston Rockets,HOU,2016-01-29T00:00:00,HOU @ OKC,2.445666934562836
203,James Harden,201935,Houston Rockets,HOU,2016-01-30T00:00:00,HOU vs. WAS,3.4991428571428576
204,James Harden,201935,Houston Rockets,HOU,2016-02-02T00:00:00,HOU vs. MIA,2.718307692307692
205,James Harden,201935,Houston Rockets,HOU,2016-02-04T00:00:00,HOU @ PHX,1.9862503457814658
206,James Harden,201935,Houston Rockets,HOU,2016-02-06T00:00:00,HOU vs. POR,2.4536230661040785
207,James Harden,201935,Houston Rockets,HOU,2016-02-09T00:00:00,HOU @ GSW,2.8949729729729725
208,James Harden,201935,Houston Rockets,HOU,2016-02-10T00:00:00,HOU @ POR,2.475696485623003
209,James Harden,201935,Houston Rockets,HOU,2016-02-19T00:00:00,HOU @ PHX,2.3279640718562873
210,James Harden,201935,Houston Rockets,HOU,2016-02-23T00:00:00,HOU @ UTA,2.437740050034114
211,James Harden,201935,Houston Rockets,HOU,2016-02-25T00:00:00,HOU @ POR,2.7543913824057444
212,James Harden,201935,Houston Rockets,HOU,2016-02-27T00:00:00,HOU vs. SAS,2.331003223207091
213,James Harden,201935,Houston Rockets,HOU,2016-02-29T00:00:00,HOU @ MIL,2.754688073394495
214,James Harden,201935,Houston Rockets,HOU,2016-03-02T00:00:00,HOU vs. NOP,2.515623704201117
215,James Harden,201935,Houston Rockets,HOU,2016-03-05T00:00:00,HOU @ CHI,2.2535340314136123
216,James Harden,201935,Houston Rockets,HOU,2016-03-06T00:00:00,HOU @ TOR,2.8457040218664584
217,James Harden,201935,Houston Rockets,HOU,2016-03-09T00:00:00,HOU @ PHI,2.083788920764475
218,James Harden,201935,Houston Rockets,HOU,2016-03-11T00:00:00,HOU @ BOS,2.088110497237569
219,James Harden,201935,Houston Rockets,HOU,2016-03-12T00:00:00,HOU @ CHA,1.5661246290801187
220,James Harden,201935,Houston Rockets,HOU,2016-03-14T00:00:00,HOU vs. MEM,2.6025699543560235
221,James Harden,201935,Houston Rockets,HOU,2016-03-16T00:00:00,HOU vs. LAC,2.4740437076111528
222,James Harden,201935,Houston Rockets,HOU,2016-03-18T00:00:00,HOU vs. MIN,2.8608752166377815
223,James Harden,201935,Houston Rockets,HOU,2016-03-19T00:00:00,HOU @ ATL,2.8815652173913042
224,James Harden,201935,Houston Rockets,HOU,2016-03-22T00:00:00,HOU @ OKC,2.4792025258987165
225,James Harden,201935,Houston Rockets,HOU,2016-03-23T00:00:00,HOU vs. UTA,2.5271099163679813
226,James Harden,201935,Houston Rockets,HOU,2016-03-25T00:00:00,HOU vs. TOR,2.65443720190779
227,James Harden,201935,Houston Rockets,HOU,2016-03-27T00:00:00,HOU @ IND,2.463894333843798
228,James Harden,201935,Houston Rockets,HOU,2016-03-29T00:00:00,HOU @ CLE,2.3741955492068265
